timestamp,open,high,low,close,volume
1762318800000,153.481,153.565,153.407,153.522,3978.07
1762322400000,153.521,153.739,153.452,153.666,5572.76
1762326000000,153.666,153.69,153.447,153.557,7028.32
1762329600000,153.558,153.664,153.417,153.496,6066.4
1762333200000,153.498,153.707,153.488,153.69,5468.15
1762336800000,153.693,153.842,153.62,153.626,6464.55
1762340400000,153.625,153.707,153.575,153.615,5010.58
1762344000000,153.616,153.748,153.562,153.711,5778.47
1762347600000,153.707,153.991,153.69,153.981,9281.43
1762351200000,153.982,154.032,153.897,153.937,7356.98
1762354800000,153.939,154.309,153.937,154.305,15235.47
1762358400000,154.304,154.356,154.106,154.12,6413.38
1762362000000,154.119,154.138,154.056,154.078,3423.92
1762365600000,154.076,154.143,154.007,154.125,2349.73
1762369200000,154.124,154.13,154.058,154.108,1837.35
1762372800000,154.106,154.134,154.083,154.121,2465.36
1762376400000,154.12,154.141,154.09,154.11,2780.92
1762380000000,154.113,154.113,154.026,154.061,458.65
1762383600000,154.071,154.09,153.98,154.088,1766.16
1762387200000,154.089,154.14,153.849,153.887,7220.68
1762390800000,153.887,153.941,153.801,153.871,4867.36
1762394400000,153.87,154.001,153.794,153.948,3404.7
1762398000000,153.947,153.994,153.835,153.869,2342.04
1762401600000,153.867,154.025,153.859,153.953,2694.06
1762405200000,153.954,154.006,153.831,153.882,2955.13
1762408800000,153.882,154.006,153.808,153.982,3108.49
1762412400000,153.983,153.992,153.774,153.867,5099.11
1762416000000,153.867,153.871,153.531,153.56,7762.87
1762419600000,153.561,153.77,153.556,153.718,4785.59
1762423200000,153.719,153.774,153.7,153.747,2922.24
1762426800000,153.746,153.764,153.589,153.645,2914.66
1762430400000,153.649,153.739,153.587,153.606,6106.45
1762434000000,153.608,153.637,153.402,153.502,7919.81
1762437600000,153.503,153.586,153.386,153.409,9629.13
1762441200000,153.409,153.41,153.043,153.044,13045.91
1762444800000,153.041,153.168,152.975,152.981,9133.82
1762448400000,152.98,153.062,152.831,153.014,10755.81
1762452000000,153.013,153.087,152.918,153.052,9072.34
1762455600000,153.051,153.158,153.028,153.143,7785.84
1762459200000,153.141,153.144,152.997,153.029,5406.71
1762462800000,153.031,153.1,152.998,153.061,2697.35
1762466400000,153.054,153.079,152.955,153.052,5184.99
1762470000000,153.056,153.059,152.817,152.954,3399.25
1762473600000,152.953,153.249,152.856,153.185,9884.28
1762477200000,153.185,153.307,153.048,153.13,7635.83
1762480800000,153.13,153.175,152.962,153.147,5115.7
1762484400000,153.146,153.187,153.017,153.058,3211.41
1762488000000,153.06,153.18,153.015,153.115,4403.67
1762491600000,153.114,153.367,153.114,153.352,3620.03
1762495200000,153.353,153.526,153.351,153.51,4928.36
1762498800000,153.506,153.539,153.384,153.388,5984.06
1762502400000,153.388,153.514,153.351,153.508,7156.32
1762506000000,153.512,153.521,153.441,153.493,4565.34
1762509600000,153.491,153.496,153.321,153.351,3462.98
1762513200000,153.352,153.361,153.01,153.129,6968.75
1762516800000,153.131,153.174,153.04,153.098,6168.04
1762520400000,153.096,153.375,153.008,153.359,9338.78
1762524000000,153.36,153.475,153.136,153.332,15129.48
1762527600000,153.327,153.331,153.023,153.138,16466.01
1762531200000,153.137,153.176,153.013,153.063,8212.38
1762534800000,153.064,153.224,153.04,153.094,6469.1
1762538400000,153.093,153.266,153.036,153.258,6134.37
1762542000000,153.257,153.583,153.223,153.557,6731.38
1762545600000,153.557,153.595,153.358,153.429,9389.92
1762549200000,153.429,153.484,153.378,153.378,3571.42
1762725600000,153.687,153.73,153.541,153.702,1514.79
1762729200000,153.702,153.865,153.691,153.826,6278.25
1762732800000,153.828,153.914,153.402,153.854,11569.54
1762736400000,153.853,153.954,153.777,153.831,6556.24
1762740000000,153.832,153.899,153.803,153.891,3054.49
1762743600000,153.891,154.026,153.891,153.935,5243.75
1762747200000,153.934,153.954,153.786,153.878,2977.02
1762750800000,153.881,154.071,153.868,153.942,4221.12
1762754400000,153.94,154.083,153.902,154.028,4292.49
1762758000000,154.029,154.152,153.95,154.045,5898.32
1762761600000,154.046,154.179,153.949,154.17,7347.49
1762765200000,154.171,154.231,154.146,154.159,6801.47
1762768800000,154.159,154.178,154.062,154.162,5048.14
1762772400000,154.163,154.249,154.114,154.131,3076.55
1762776000000,154.131,154.167,154.039,154.115,5564.97
1762779600000,154.116,154.137,153.984,154.059,4532.27
1762783200000,154.061,154.165,154.004,154.08,7990.53
1762786800000,154.08,154.142,154.012,154.029,7859.37
1762790400000,154.026,154.068,153.891,153.997,6689.19
1762794000000,153.996,154.041,153.925,153.955,4282.3
1762797600000,153.958,154.02,153.924,153.993,2383.82
1762801200000,153.994,154.075,153.954,154.052,2517.48
1762804800000,154.053,154.083,153.999,154.03,3083.74
1762808400000,154.03,154.17,154.023,154.141,2196.16
1762812000000,154.143,154.144,153.884,154.049,10577.18
1762815600000,154.049,154.153,154.046,154.15,2295.03
1762819200000,154.151,154.311,154.103,154.31,6613.06
1762822800000,154.311,154.492,154.311,154.324,5928.62
1762826400000,154.325,154.391,154.257,154.366,4313.58
1762830000000,154.365,154.365,154.22,154.265,3597.75
1762833600000,154.265,154.352,154.226,154.301,2358.93
1762837200000,154.303,154.31,154.087,154.126,5067.96
1762840800000,154.125,154.267,154.089,154.195,3062.11
1762844400000,154.198,154.251,154.152,154.19,4823.2
1762848000000,154.188,154.389,154.169,154.379,5843.02
1762851600000,154.38,154.441,154.285,154.331,5110.72
1762855200000,154.334,154.361,154.211,154.243,4673.59
1762858800000,154.244,154.266,154.215,154.253,4311.52
1762862400000,154.254,154.268,154.17,154.194,4344.88
1762866000000,154.195,154.197,153.667,153.775,15841.68
1762869600000,153.774,154.006,153.702,153.998,9915.38
1762873200000,153.998,154.132,153.921,153.97,9433.29
1762876800000,153.969,154.023,153.943,154.002,7199.17
1762880400000,154.001,154.121,153.998,154.075,2403.45
1762884000000,154.075,154.145,154.051,154.108,1899.38
1762887600000,154.108,154.145,154.062,154.12,1976.88
1762891200000,154.121,154.143,154.081,154.121,2136.17
1762894800000,154.121,154.176,154.117,154.146,1970.9
1762898400000,154.146,154.146,154.045,154.063,3436.76
1762902000000,154.061,154.158,154.06,154.081,1377.14
1762905600000,154.084,154.302,154.049,154.299,6831.32
1762909200000,154.298,154.352,154.26,154.323,5705.77
1762912800000,154.321,154.413,154.313,154.349,3830.47
1762916400000,154.346,154.38,154.236,154.343,2665.17
1762920000000,154.345,154.743,154.341,154.739,5230.13
1762923600000,154.741,154.79,154.566,154.644,6356.59
1762927200000,154.65,154.756,154.583,154.613,4284.07
1762930800000,154.61,154.67,154.491,154.619,4423.31
1762934400000,154.619,154.773,154.617,154.758,6501.05
1762938000000,154.759,154.906,154.703,154.844,5877.83
1762941600000,154.844,154.897,154.755,154.864,3958.3
1762945200000,154.862,154.887,154.804,154.804,4134.88
1762948800000,154.805,154.834,154.704,154.807,5935.36
1762952400000,154.807,154.993,154.761,154.94,5899.49
1762956000000,154.94,155.044,154.858,154.866,10558.23
1762959600000,154.867,154.923,154.729,154.739,7734.36
1762963200000,154.74,154.773,154.646,154.648,7084.16
1762966800000,154.645,154.645,154.497,154.595,5325.3
1762970400000,154.596,154.686,154.58,154.685,4590.21
1762974000000,154.686,154.728,154.608,154.714,2927.73
1762977600000,154.714,154.766,154.692,154.758,3661.76
1762981200000,154.759,154.868,154.759,154.777,2782.55
1762984800000,154.779,154.791,154.699,154.701,859.21
1762988400000,154.709,154.756,154.688,154.708,2111.65
1762992000000,154.709,154.957,154.694,154.942,7640.87
1762995600000,154.942,155.015,154.707,154.733,7062.03
1762999200000,154.731,154.788,154.624,154.659,5631.83
1763002800000,154.657,154.76,154.624,154.736,2522.82
1763006400000,154.733,154.855,154.642,154.822,3312.48
1763010000000,154.822,154.999,154.809,154.949,3930.6
1763013600000,154.95,155.006,154.862,154.89,4905.75
1763017200000,154.894,154.951,154.704,154.716,5772.01
1763020800000,154.715,154.774,154.513,154.519,8517.67
1763024400000,154.523,154.585,154.326,154.527,8325.89
1763028000000,154.528,154.676,154.484,154.658,5369.79
1763031600000,154.656,154.764,154.642,154.74,6002.11
1763035200000,154.74,154.755,154.588,154.607,6720.0
1763038800000,154.606,154.74,154.54,154.648,7330.05
1763042400000,154.647,154.677,154.388,154.393,11365.64
1763046000000,154.395,154.539,154.126,154.2,14346.22
1763049600000,154.2,154.432,154.158,154.399,11745.58
1763053200000,154.397,154.47,154.236,154.317,9220.34
1763056800000,154.318,154.442,154.273,154.423,7388.03
1763060400000,154.424,154.486,154.354,154.47,5002.13
1763064000000,154.472,154.541,154.46,154.54,5443.93
1763067600000,154.541,154.585,154.479,154.548,2558.86
1763071200000,154.545,154.592,154.357,154.52,2023.33
1763074800000,154.521,154.686,154.518,154.631,2873.43
1763078400000,154.634,154.744,154.566,154.605,7095.04
1763082000000,154.607,154.684,154.44,154.504,5824.33
1763085600000,154.503,154.576,154.436,154.444,3799.76
1763089200000,154.445,154.574,154.31,154.539,4658.6
1763092800000,154.539,154.575,154.42,154.423,3749.49
1763096400000,154.424,154.504,154.368,154.482,3284.08
1763100000000,154.483,154.661,154.432,154.597,4780.06
1763103600000,154.6,154.682,154.455,154.679,5918.66
1763107200000,154.68,154.735,154.455,154.556,11331.54
1763110800000,154.557,154.701,154.553,154.693,8141.08
1763114400000,154.694,154.763,154.664,154.746,4171.61
1763118000000,154.745,154.748,154.63,154.657,4985.37
1763121600000,154.658,154.663,153.806,153.812,16534.77
1763125200000,153.81,154.143,153.615,154.087,20338.81
1763128800000,154.086,154.346,153.983,154.342,22093.15
1763132400000,154.356,154.494,154.236,154.428,19252.15
1763136000000,154.429,154.664,154.351,154.641,10323.19
1763139600000,154.641,154.743,154.613,154.642,12359.2
1763143200000,154.642,154.661,154.557,154.578,7305.84
1763146800000,154.578,154.582,154.527,154.558,5200.49
1763150400000,154.559,154.568,154.499,154.529,2732.93
1763154000000,154.531,154.598,154.504,154.508,1968.68
1763330400000,154.453,154.552,154.453,154.516,1465.76
1763334000000,154.513,154.636,154.442,154.592,3214.65
1763337600000,154.592,154.659,154.415,154.638,6963.42
1763341200000,154.64,154.654,154.51,154.576,4423.68
1763344800000,154.575,154.71,154.572,154.691,2773.83
1763348400000,154.692,154.786,154.688,154.715,2833.73
1763352000000,154.717,154.731,154.61,154.63,1989.72
1763355600000,154.628,154.716,154.591,154.69,1941.78
1763359200000,154.689,154.81,154.64,154.677,3451.82
1763362800000,154.678,154.793,154.644,154.692,4072.34
1763366400000,154.694,154.832,154.624,154.712,6557.63
1763370000000,154.713,154.785,154.656,154.752,3646.33
1763373600000,154.752,154.844,154.696,154.841,4511.67
1763377200000,154.843,154.871,154.769,154.795,3279.58
1763380800000,154.795,154.872,154.735,154.848,3812.98
1763384400000,154.848,154.916,154.836,154.89,4966.6
1763388000000,154.889,155.034,154.866,155.032,6622.84
1763391600000,155.032,155.301,155.003,155.196,13737.89
1763395200000,155.198,155.205,155.057,155.2,6813.97
1763398800000,155.201,155.229,155.143,155.158,7446.99
1763402400000,155.157,155.207,155.126,155.141,7881.47
1763406000000,155.142,155.251,155.068,155.244,11950.46
1763409600000,155.244,155.257,155.166,155.222,4426.36
1763413200000,155.222,155.258,155.216,155.233,2674.01
1763416800000,155.232,155.232,155.103,155.184,1062.48
1763420400000,155.188,155.287,155.176,155.278,2127.19
1763424000000,155.278,155.379,155.18,155.261,6194.79
1763427600000,155.261,155.361,155.144,155.2,7119.61
1763431200000,155.202,155.283,155.171,155.188,4866.33
1763434800000,155.187,155.201,155.111,155.176,4716.49
1763438400000,155.174,155.191,154.815,155.052,10424.3
1763442000000,155.056,155.102,154.995,155.083,5755.21
1763445600000,155.084,155.216,154.871,155.178,8958.42
1763449200000,155.181,155.217,154.871,154.997,13389.02
1763452800000,154.996,155.219,154.91,155.131,11224.43
1763456400000,155.131,155.265,155.084,155.231,7529.09
1763460000000,155.232,155.423,155.206,155.423,5401.34
1763463600000,155.423,155.44,155.36,155.426,4970.51
1763467200000,155.426,155.438,155.176,155.182,7851.37
1763470800000,155.183,155.261,155.059,155.171,12355.02
1763474400000,155.169,155.381,155.142,155.234,11875.26
1763478000000,155.233,155.282,155.05,155.274,16885.3
1763481600000,155.273,155.505,155.259,155.442,11996.24
1763485200000,155.443,155.695,155.427,155.69,7973.97
1763488800000,155.689,155.732,155.561,155.593,7607.9
1763492400000,155.596,155.637,155.497,155.524,6266.28
1763496000000,155.522,155.562,155.478,155.527,4435.81
1763499600000,155.527,155.548,155.494,155.494,3035.13
1763503200000,155.498,155.544,155.414,155.513,4000.87
1763506800000,155.515,155.591,155.502,155.532,1571.75
1763510400000,155.527,155.579,155.372,155.473,8976.63
1763514000000,155.473,155.537,155.432,155.496,7300.56
1763517600000,155.5,155.551,155.324,155.351,5858.87
1763521200000,155.351,155.382,155.212,155.293,6433.73
1763524800000,155.295,155.468,155.295,155.322,5457.69
1763528400000,155.323,155.379,155.262,155.371,5696.23
1763532000000,155.374,155.457,155.322,155.447,3899.57
1763535600000,155.449,155.53,155.407,155.516,6191.19
1763539200000,155.517,155.678,155.48,155.634,8267.87
1763542800000,155.639,155.964,155.554,155.954,9056.08
1763546400000,155.954,156.25,155.937,156.243,10029.05
1763550000000,156.242,156.294,156.082,156.108,6519.57
1763553600000,156.108,156.261,156.065,156.248,5351.38
1763557200000,156.251,156.292,156.04,156.282,7746.37
1763560800000,156.281,156.627,156.265,156.623,11429.88
1763564400000,156.623,156.72,156.498,156.506,11412.08
1763568000000,156.505,156.707,156.464,156.637,9481.06
1763571600000,156.636,156.866,156.621,156.754,7862.89
1763575200000,156.752,156.848,156.691,156.795,5132.6
1763578800000,156.795,157.039,156.765,157.029,8435.27
1763582400000,157.029,157.046,156.939,156.962,6117.4
1763586000000,156.96,157.183,156.96,157.138,5857.38
1763589600000,157.139,157.14,157.028,157.069,1509.04
1763593200000,157.071,157.154,156.978,156.997,3715.23
1763596800000,156.998,157.209,156.879,157.077,10533.24
1763600400000,157.075,157.435,157.037,157.421,9337.78
1763604000000,157.423,157.476,157.289,157.314,6674.51
1763607600000,157.318,157.432,157.28,157.416,6332.62
1763611200000,157.417,157.421,157.259,157.398,4809.31
1763614800000,157.397,157.572,157.397,157.558,5523.14
1763618400000,157.56,157.737,157.489,157.733,5950.25
1763622000000,157.736,157.779,157.376,157.456,9517.54
1763625600000,157.458,157.495,157.108,157.152,9785.51
1763629200000,157.152,157.271,157.125,157.178,5855.15
1763632800000,157.178,157.411,157.152,157.381,4676.75
1763636400000,157.382,157.538,157.354,157.509,4814.17
1763640000000,157.51,157.739,157.505,157.701,7045.72
1763643600000,157.701,157.875,157.224,157.573,21164.3
1763647200000,157.572,157.831,157.495,157.626,19928.46
1763650800000,157.626,157.892,157.626,157.679,12087.17
1763654400000,157.679,157.685,157.287,157.422,19351.07
1763658000000,157.421,157.537,157.265,157.518,20921.78
1763661600000,157.519,157.695,157.428,157.461,11423.92
1763665200000,157.463,157.564,157.45,157.538,7977.26
1763668800000,157.54,157.647,157.516,157.573,5643.55
1763672400000,157.575,157.593,157.444,157.467,4142.6
1763676000000,157.463,157.523,157.419,157.451,1936.3
1763679600000,157.448,157.472,157.188,157.386,6399.11
1763683200000,157.384,157.541,157.221,157.315,9729.99
1763686800000,157.318,157.497,157.207,157.486,7546.93
1763690400000,157.485,157.49,157.296,157.35,6164.67
1763694000000,157.348,157.429,157.294,157.302,3759.55
1763697600000,157.3,157.303,157.082,157.27,6649.59
1763701200000,157.27,157.304,157.164,157.224,5740.44
1763704800000,157.224,157.256,157.049,157.168,6139.08
1763708400000,157.169,157.193,156.611,156.733,10438.88
1763712000000,156.733,156.95,156.566,156.911,12882.35
1763715600000,156.914,156.95,156.673,156.76,9369.9
1763719200000,156.761,156.819,156.557,156.782,12735.12
1763722800000,156.781,156.898,156.749,156.853,7120.17
1763726400000,156.854,156.895,156.609,156.748,15322.98
1763730000000,156.75,156.865,156.679,156.813,10181.4
1763733600000,156.815,156.965,156.654,156.709,15402.32
1763737200000,156.706,156.718,156.2,156.533,29585.4
1763740800000,156.536,156.756,156.461,156.569,16708.36
1763744400000,156.572,156.731,156.497,156.541,9015.77
1763748000000,156.544,156.642,156.46,156.574,8431.01
1763751600000,156.57,156.583,156.262,156.328,5250.28
1763755200000,156.328,156.451,156.319,156.39,5440.4
1763758800000,156.39,156.504,156.327,156.378,4249.78
1763935200000,156.27,156.636,156.27,156.492,1125.34
1763938800000,156.477,156.707,156.464,156.687,3426.87
1763942400000,156.686,156.798,156.661,156.736,4688.09
1763946000000,156.735,156.751,156.637,156.722,5560.98
1763949600000,156.719,156.733,156.608,156.684,3493.42
1763953200000,156.684,156.689,156.59,156.642,2478.12
1763956800000,156.643,156.66,156.511,156.552,2083.28
1763960400000,156.553,156.59,156.499,156.581,3162.52
1763964000000,156.585,156.738,156.542,156.724,3480.97
1763967600000,156.723,156.888,156.677,156.842,4686.03
1763971200000,156.839,156.934,156.649,156.901,7541.78
1763974800000,156.901,156.935,156.681,156.747,8340.16
1763978400000,156.747,156.78,156.699,156.712,6188.01
1763982000000,156.712,156.866,156.701,156.835,3647.24
1763985600000,156.833,156.873,156.748,156.852,4518.8
1763989200000,156.851,156.987,156.85,156.913,6780.97
1763992800000,156.914,157.163,156.887,157.05,10603.24
1763996400000,157.05,157.186,156.74,156.797,12759.76
1764000000000,156.799,156.946,156.767,156.939,6764.53
1764003600000,156.939,156.983,156.857,156.886,5724.58
1764007200000,156.885,156.895,156.788,156.789,2829.03
1764010800000,156.79,156.878,156.711,156.739,3016.23
1764014400000,156.74,156.848,156.731,156.83,3399.64
1764018000000,156.829,156.922,156.82,156.884,2442.3
1764021600000,156.78,156.894,156.772,156.861,1204.85
1764025200000,156.857,156.956,156.849,156.908,1252.81
1764028800000,156.904,156.983,156.673,156.687,6283.06
1764032400000,156.686,156.747,156.555,156.651,6581.38
1764036000000,156.649,156.729,156.608,156.675,3829.86
1764039600000,156.674,156.782,156.609,156.776,2928.33
1764043200000,156.776,156.849,156.759,156.804,2472.16
1764046800000,156.8,156.844,156.696,156.735,2047.78
1764050400000,156.737,156.799,156.669,156.682,3760.42
1764054000000,156.684,156.697,156.523,156.62,4755.79
1764057600000,156.621,156.702,156.438,156.493,6364.16
1764061200000,156.492,156.493,156.142,156.299,6778.05
1764064800000,156.303,156.398,156.202,156.347,4607.92
1764068400000,156.349,156.521,156.349,156.443,3831.95
1764072000000,156.443,156.511,156.297,156.3,6651.68
1764075600000,156.297,156.342,156.029,156.148,10287.78
1764079200000,156.146,156.276,155.894,156.063,12920.09
1764082800000,156.062,156.173,155.892,156.146,14378.73
1764086400000,156.148,156.313,156.063,156.305,6016.49
1764090000000,156.306,156.334,155.801,155.9,10702.71
1764093600000,155.899,155.978,155.834,155.913,7155.01
1764097200000,155.912,155.958,155.808,155.826,3158.81
1764100800000,155.826,156.187,155.82,156.097,5764.21
1764104400000,156.097,156.111,156.028,156.044,2555.72
1764108000000,156.044,156.108,155.837,156.017,1316.46
1764111600000,156.016,156.231,156.011,156.198,2464.67
1764115200000,156.198,156.348,156.094,156.257,7350.17
1764118800000,156.255,156.373,155.812,155.944,12549.16
1764122400000,155.944,156.02,155.651,155.848,9659.85
1764126000000,155.849,155.907,155.746,155.881,4198.94
1764129600000,155.882,156.128,155.875,156.038,3977.47
1764133200000,156.037,156.183,156.031,156.114,4511.72
1764136800000,156.115,156.286,156.049,156.207,5249.56
1764140400000,156.204,156.462,156.15,156.385,5988.44
1764144000000,156.382,156.492,156.319,156.443,5527.46
1764147600000,156.445,156.502,156.334,156.455,5033.35
1764151200000,156.454,156.51,156.328,156.477,4745.21
1764154800000,156.479,156.577,156.375,156.476,7004.97
1764158400000,156.476,156.588,156.442,156.479,7401.82
1764162000000,156.477,156.684,156.33,156.663,12785.65
1764165600000,156.663,156.734,156.498,156.61,10094.03
1764169200000,156.608,156.64,156.417,156.417,10362.24
1764172800000,156.416,156.465,156.289,156.385,5987.49
1764176400000,156.384,156.464,156.342,156.405,3408.19
1764180000000,156.407,156.51,156.346,156.463,3163.18
1764183600000,156.463,156.505,156.429,156.455,4671.71
1764187200000,156.456,156.493,156.407,156.448,3309.18
1764190800000,156.446,156.478,156.41,156.459,1908.52
1764194400000,156.458,156.462,156.382,156.403,1563.7
1764198000000,156.408,156.411,156.22,156.22,2048.79
1764201600000,156.219,156.234,155.859,156.036,6316.38
1764205200000,156.038,156.177,155.72,156.05,9435.92
1764208800000,156.049,156.184,155.928,156.12,5937.93
1764212400000,156.117,156.154,156.031,156.08,2388.29
1764216000000,156.086,156.1,155.938,156.006,2859.82
1764219600000,156.005,156.014,155.813,155.988,5842.03
1764223200000,155.988,156.206,155.915,156.136,5243.37
1764226800000,156.136,156.3,156.108,156.11,3161.04
1764230400000,156.109,156.363,156.08,156.322,5718.64
1764234000000,156.323,156.404,156.309,156.356,4458.41
1764237600000,156.355,156.358,156.259,156.286,3323.64
1764241200000,156.286,156.35,156.251,156.31,3150.04
1764244800000,156.312,156.39,156.265,156.376,2686.84
1764248400000,156.376,156.384,156.244,156.265,2919.28
1764252000000,156.266,156.363,156.232,156.327,2943.18
1764255600000,156.328,156.339,156.251,156.307,2527.02
1764259200000,156.309,156.358,156.258,156.277,1802.45
1764262800000,156.277,156.367,156.271,156.33,1018.91
1764266400000,156.328,156.367,156.325,156.36,479.2
1764270000000,156.36,156.362,156.321,156.334,548.27
1764273600000,156.336,156.337,156.269,156.313,663.41
1764277200000,156.312,156.312,156.265,156.273,808.7
1764280800000,156.273,156.314,156.241,156.263,777.55
1764284400000,156.266,156.313,156.199,156.289,1519.28
1764288000000,156.291,156.582,156.174,156.448,8591.65
1764291600000,156.447,156.457,156.321,156.377,5319.6
1764295200000,156.377,156.382,156.091,156.276,15659.61
1764298800000,156.276,156.307,156.136,156.267,32343.4
1764302400000,156.267,156.287,156.183,156.216,31840.0
1764306000000,156.217,156.405,156.209,156.344,37472.66
1764309600000,156.341,156.434,156.333,156.382,29385.54
1764313200000,156.381,156.401,156.28,156.297,26396.47
1764316800000,156.298,156.381,156.28,156.354,26479.24
1764320400000,156.354,156.373,156.217,156.314,29767.63
1764324000000,156.317,156.378,156.249,156.26,22214.31
1764327600000,156.259,156.293,156.151,156.199,16852.57
1764331200000,156.202,156.261,156.091,156.115,13821.03
1764334800000,156.118,156.157,156.003,156.019,7952.87
1764338400000,156.019,156.393,155.981,156.245,10088.73
1764342000000,156.245,156.341,155.999,156.034,14227.87
1764345600000,156.032,156.202,155.994,156.177,7755.72
1764349200000,156.177,156.267,156.134,156.209,4571.97
1764352800000,156.211,156.236,156.081,156.134,4039.39
1764356400000,156.135,156.171,156.069,156.118,2902.84
1764360000000,156.118,156.152,156.064,156.15,2630.08
1764363600000,156.149,156.175,156.098,156.137,3980.48
1764540000000,156.055,156.135,156.055,156.092,1848.08
1764543600000,156.1,156.151,155.905,155.909,4328.98
1764547200000,155.907,155.909,155.676,155.809,9524.63
1764550800000,155.807,155.991,155.483,155.64,14496.19
1764554400000,155.64,155.651,155.428,155.5,8564.45
1764558000000,155.499,155.598,155.414,155.462,2961.1
1764561600000,155.461,155.603,155.395,155.55,4063.2
1764565200000,155.548,155.62,155.408,155.591,7170.22
1764568800000,155.661,155.692,155.557,155.564,5014.83
1764572400000,155.563,155.628,155.305,155.358,10790.07
1764576000000,155.361,155.561,155.26,155.485,13158.43
1764579600000,155.484,155.53,155.26,155.286,8566.66
1764583200000,155.286,155.308,155.16,155.254,6670.51
1764586800000,155.255,155.343,155.1,155.105,6064.73
1764590400000,155.105,155.149,154.764,154.79,9414.37
1764594000000,154.789,154.894,154.662,154.841,13915.18
1764597600000,154.842,155.062,154.836,154.998,15429.62
1764601200000,154.992,155.197,154.849,155.097,11790.12
1764604800000,155.098,155.314,155.096,155.286,7372.12
1764608400000,155.285,155.384,155.26,155.351,3948.46
1764612000000,155.35,155.498,155.34,155.492,3195.15
1764615600000,155.492,155.522,155.45,155.479,2217.59
1764619200000,155.481,155.517,155.436,155.443,2174.21
1764622800000,155.443,155.508,155.428,155.432,1941.52
1764626400000,155.432,155.468,155.384,155.425,1310.22
1764630000000,155.425,155.571,155.425,155.561,1749.85
1764633600000,155.56,155.679,155.46,155.635,6800.62
1764637200000,155.635,155.775,155.594,155.631,5035.66
1764640800000,155.632,155.705,155.589,155.66,2164.63
1764644400000,155.659,155.718,155.557,155.63,3774.44
1764648000000,155.632,155.666,155.552,155.639,2315.08
1764651600000,155.639,155.732,155.632,155.654,2728.01
1764655200000,155.655,155.816,155.637,155.761,4000.51
1764658800000,155.76,155.836,155.715,155.764,4576.47
1764662400000,155.766,156.004,155.764,155.995,7452.0
1764666000000,155.992,156.083,155.932,155.965,5390.6
1764669600000,155.967,156.065,155.933,156.037,4010.57
1764673200000,156.038,156.051,155.893,155.925,4808.09
1764676800000,155.923,156.027,155.91,156.011,4483.28
1764680400000,156.01,156.073,155.963,155.973,6266.03
1764684000000,155.973,156.087,155.933,155.952,7731.17
1764687600000,155.951,156.18,155.821,155.872,13251.86
1764691200000,155.87,155.984,155.753,155.921,10051.69
1764694800000,155.92,156.086,155.916,155.945,9265.7
1764698400000,155.943,156.02,155.912,155.994,6588.0
1764702000000,155.993,155.999,155.844,155.897,6586.56
1764705600000,155.893,155.899,155.803,155.831,6232.39
1764709200000,155.831,155.901,155.823,155.823,2623.9
1764712800000,155.755,155.869,155.748,155.846,1067.0
1764716400000,155.854,155.907,155.762,155.764,1232.21
1764720000000,155.764,155.812,155.657,155.778,5482.2
1764723600000,155.779,155.791,155.607,155.656,3669.43
1764727200000,155.657,155.804,155.65,155.711,2077.41
1764730800000,155.712,155.727,155.628,155.656,1566.69
1764734400000,155.655,155.751,155.651,155.659,1589.22
1764738000000,155.66,155.705,155.627,155.693,1776.88
1764741600000,155.692,155.692,155.511,155.609,3745.54
1764745200000,155.608,155.708,155.514,155.686,4004.44
1764748800000,155.683,155.754,155.664,155.674,5124.96
1764752400000,155.667,155.681,155.527,155.621,5195.42
1764756000000,155.62,155.643,155.505,155.528,5723.9
1764759600000,155.528,155.528,155.412,155.418,3782.72
1764763200000,155.415,155.431,155.362,155.414,4510.26
1764766800000,155.415,155.524,155.206,155.488,10301.87
1764770400000,155.491,155.52,155.278,155.365,12602.16
1764774000000,155.366,155.598,155.209,155.217,16165.66
1764777600000,155.221,155.246,155.009,155.167,9541.34
1764781200000,155.169,155.211,155.087,155.126,4418.15
1764784800000,155.129,155.178,155.075,155.127,3116.23
1764788400000,155.126,155.164,155.078,155.15,5376.9
1764792000000,155.151,155.249,155.125,155.237,3418.8
1764795600000,155.237,155.315,155.209,155.22,2189.78
1764799200000,155.221,155.228,155.115,155.141,1665.52
1764802800000,155.145,155.238,155.086,155.112,1436.57
1764806400000,155.114,155.249,155.021,155.119,6379.99
1764810000000,155.119,155.411,155.1,155.261,5017.44
1764813600000,155.26,155.429,155.254,155.412,3589.43
1764817200000,155.413,155.541,155.386,155.391,2989.62
1764820800000,155.386,155.468,155.325,155.462,1703.67
1764824400000,155.464,155.503,155.185,155.222,6867.48
1764828000000,155.223,155.449,155.213,155.296,4095.14
1764831600000,155.293,155.352,155.207,155.241,5448.85
1764835200000,155.242,155.25,154.772,154.987,14444.7
1764838800000,154.987,155.057,154.797,154.814,8343.97
1764842400000,154.813,154.889,154.739,154.753,6447.45
1764846000000,154.752,154.791,154.524,154.531,6351.26
1764849600000,154.53,154.78,154.507,154.668,6820.63
1764853200000,154.667,155.057,154.658,154.802,10610.03
1764856800000,154.802,154.855,154.561,154.761,11849.22
1764860400000,154.764,154.897,154.555,154.634,9486.75
1764864000000,154.633,154.916,154.633,154.907,7215.37
1764867600000,154.908,154.966,154.89,154.936,6139.77
1764871200000,154.937,154.992,154.894,154.986,5674.8
